constructorResultsId,raceId,constructorId,points,status,name_x,year,constructorRef
16881,1120,6,18.0,\N,Abu Dhabi Grand Prix,2023,ferrari
15852,1010,6,22.0,\N,Australian Grand Prix,2019,ferrari
15861,1011,6,26.0,\N,Bahrain Grand Prix,2019,ferrari
15871,1012,6,25.0,\N,Chinese Grand Prix,2019,ferrari
15881,1013,6,26.0,\N,Azerbaijan Grand Prix,2019,ferrari
15892,1014,6,22.0,\N,Spanish Grand Prix,2019,ferrari
15901,1015,6,18.0,\N,Monaco Grand Prix,2019,ferrari
15911,1016,6,33.0,\N,Canadian Grand Prix,2019,ferrari
15921,1017,6,26.0,\N,French Grand Prix,2019,ferrari
15931,1018,6,30.0,\N,Austrian Grand Prix,2019,ferrari
15941,1019,6,15.0,\N,British Grand Prix,2019,ferrari
15951,1020,6,18.0,\N,German Grand Prix,2019,ferrari
15962,1021,6,27.0,\N,Hungarian Grand Prix,2019,ferrari
15970,1022,6,38.0,\N,Belgian Grand Prix,2019,ferrari
15980,1023,6,25.0,\N,Italian Grand Prix,2019,ferrari
15990,1024,6,43.0,\N,Singapore Grand Prix,2019,ferrari
16001,1025,6,15.0,\N,Russian Grand Prix,2019,ferrari
16011,1026,6,26.0,\N,Japanese Grand Prix,2019,ferrari
16021,1027,6,31.0,\N,Mexican Grand Prix,2019,ferrari
16032,1028,6,13.0,\N,United States Grand Prix,2019,ferrari
16049,1029,6,0.0,\N,Brazilian Grand Prix,2019,ferrari
16052,1030,6,25.0,\N,Abu Dhabi Grand Prix,2019,ferrari
16061,1031,6,19.0,\N,Austrian Grand Prix,2020,ferrari
16079,1032,6,0.0,\N,Styrian Grand Prix,2020,ferrari
16083,1033,6,8.0,\N,Hungarian Grand Prix,2020,ferrari
16092,1034,6,16.0,\N,British Grand Prix,2020,ferrari
16102,1035,6,12.0,\N,70th Anniversary Grand Prix,2020,ferrari
16114,1036,6,6.0,\N,Spanish Grand Prix,2020,ferrari
16127,1037,6,0.0,\N,Belgian Grand Prix,2020,ferrari
16139,1038,6,0.0,\N,Italian Grand Prix,2020,ferrari
16146,1039,6,5.0,\N,Tuscan Grand Prix,2020,ferrari
16154,1040,6,8.0,\N,Russian Grand Prix,2020,ferrari
16166,1041,6,6.0,\N,Eifel Grand Prix,2020,ferrari
16172,1042,6,13.0,\N,Portuguese Grand Prix,2020,ferrari
16183,1043,6,10.0,\N,Emilia Romagna Grand Prix,2020,ferrari
16192,1044,6,27.0,\N,Turkish Grand Prix,2020,ferrari
16205,1045,6,1.0,\N,Bahrain Grand Prix,2020,ferrari
16216,1046,6,0.0,\N,Sakhir Grand Prix,2020,ferrari
16227,1047,6,0.0,\N,Abu Dhabi Grand Prix,2020,ferrari
16233,1052,6,12.0,\N,Bahrain Grand Prix,2021,ferrari
16243,1053,6,22.0,\N,Emilia Romagna Grand Prix,2021,ferrari
16253,1054,6,8.0,\N,Portuguese Grand Prix,2021,ferrari
16262,1055,6,18.0,\N,Spanish Grand Prix,2021,ferrari
16270,1056,6,18.0,\N,Monaco Grand Prix,2021,ferrari
16283,1057,6,16.0,\N,Azerbaijan Grand Prix,2021,ferrari
16296,1059,6,0.0,\N,French Grand Prix,2021,ferrari
16303,1058,6,14.0,\N,Styrian Grand Prix,2021,ferrari
16313,1060,6,14.0,\N,Austrian Grand Prix,2021,ferrari
16321,1061,6,26.0,\N,British Grand Prix,2021,ferrari
16333,1062,6,15.0,\N,Hungarian Grand Prix,2021,ferrari
16347,1063,6,2.5,\N,Belgian Grand Prix,2021,ferrari
16353,1064,6,16.0,\N,Dutch Grand Prix,2021,ferrari
16362,1065,6,20.0,\N,Italian Grand Prix,2021,ferrari
16372,1066,6,15.0,\N,Russian Grand Prix,2021,ferrari
16382,1067,6,16.0,\N,Turkish Grand Prix,2021,ferrari
16392,1069,6,18.0,\N,United States Grand Prix,2021,ferrari
16403,1070,6,18.0,\N,Mexico City Grand Prix,2021,ferrari
16412,1071,6,19.0,\N,São Paulo Grand Prix,2021,ferrari
16424,1051,6,10.0,\N,Qatar Grand Prix,2021,ferrari
16435,1072,6,10.0,\N,Saudi Arabian Grand Prix,2021,ferrari
16442,1073,6,16.0,\N,Abu Dhabi Grand Prix,2021,ferrari
16450,1074,6,44.0,\N,Bahrain Grand Prix,2022,ferrari
16461,1075,6,34.0,\N,Saudi Arabian Grand Prix,2022,ferrari
16470,1076,6,26.0,\N,Australian Grand Prix,2022,ferrari
16484,1077,6,20.0,\N,Emilia Romagna Grand Prix,2022,ferrari
16491,1078,6,33.0,\N,Miami Grand Prix,2022,ferrari
16502,1079,6,12.0,\N,Spanish Grand Prix,2022,ferrari
16511,1080,6,30.0,\N,Monaco Grand Prix,2022,ferrari
16529,1081,6,0.0,\N,Azerbaijan Grand Prix,2022,ferrari
16531,1082,6,29.0,\N,Canadian Grand Prix,2022,ferrari
16540,1083,6,37.0,\N,British Grand Prix,2022,ferrari
16550,1084,6,38.0,\N,Austrian Grand Prix,2022,ferrari
16562,1085,6,11.0,\N,French Grand Prix,2022,ferrari
16572,1086,6,20.0,\N,Hungarian Grand Prix,2022,ferrari
16581,1087,6,23.0,\N,Belgian Grand Prix,2022,ferrari
16592,1088,6,19.0,\N,Dutch Grand Prix,2022,ferrari
16601,1089,6,30.0,\N,Italian Grand Prix,2022,ferrari
16611,1091,6,33.0,\N,Singapore Grand Prix,2022,ferrari
16621,1092,6,15.0,\N,Japanese Grand Prix,2022,ferrari
16632,1093,6,15.0,\N,United States Grand Prix,2022,ferrari
16642,1094,6,18.0,\N,Mexico City Grand Prix,2022,ferrari
16651,1095,6,37.0,\N,São Paulo Grand Prix,2022,ferrari
16661,1096,6,30.0,\N,Abu Dhabi Grand Prix,2022,ferrari
16672,1098,6,12.0,\N,Bahrain Grand Prix,2023,ferrari
16683,1099,6,14.0,\N,Saudi Arabian Grand Prix,2023,ferrari
16697,1100,6,0.0,\N,Australian Grand Prix,2023,ferrari
16701,1101,6,36.0,\N,Azerbaijan Grand Prix,2023,ferrari
16713,1102,6,16.0,\N,Miami Grand Prix,2023,ferrari
16724,1104,6,12.0,\N,Monaco Grand Prix,2023,ferrari
16732,1105,6,10.0,\N,Spanish Grand Prix,2023,ferrari
16743,1106,6,22.0,\N,Canadian Grand Prix,2023,ferrari
16751,1107,6,32.0,\N,Austrian Grand Prix,2023,ferrari
16765,1108,6,3.0,\N,British Grand Prix,2023,ferrari
16773,1109,6,10.0,\N,Hungarian Grand Prix,2023,ferrari
16781,1110,6,24.0,\N,Belgian Grand Prix,2023,ferrari
16793,1111,6,10.0,\N,Dutch Grand Prix,2023,ferrari
16801,1112,6,27.0,\N,Italian Grand Prix,2023,ferrari
16810,1113,6,37.0,\N,Singapore Grand Prix,2023,ferrari
16822,1114,6,20.0,\N,Japanese Grand Prix,2023,ferrari
16833,1115,6,13.0,\N,Qatar Grand Prix,2023,ferrari
16842,1116,6,24.0,\N,United States Grand Prix,2023,ferrari
16852,1117,6,27.0,\N,Mexico City Grand Prix,2023,ferrari
16863,1118,6,13.0,\N,São Paulo Grand Prix,2023,ferrari
16871,1119,6,26.0,\N,Las Vegas Grand Prix,2023,ferrari
16891,1121,6,27.0,\N,Bahrain Grand Prix,2024,ferrari
16901,1122,6,22.0,\N,Saudi Arabian Grand Prix,2024,ferrari
16910,1123,6,44.0,\N,Australian Grand Prix,2024,ferrari
16921,1124,6,27.0,\N,Japanese Grand Prix,2024,ferrari
16932,1125,6,31.0,\N,Chinese Grand Prix,2024,ferrari
16942,1126,6,36.0,\N,Miami Grand Prix,2024,ferrari
16952,1127,6,25.0,\N,Emilia Romagna Grand Prix,2024,ferrari
16960,1128,6,40.0,\N,Monaco Grand Prix,2024,ferrari
16978,1129,6,0.0,\N,Canadian Grand Prix,2024,ferrari
16983,1130,6,18.0,\N,Spanish Grand Prix,2024,ferrari
16992,1131,6,21.0,\N,Austrian Grand Prix,2024,ferrari
17003,1132,6,11.0,\N,British Grand Prix,2024,ferrari
16880,1120,9,38.0,\N,Abu Dhabi Grand Prix,2023,red_bull
15851,1010,9,15.0,\N,Australian Grand Prix,2019,red_bull
15862,1011,9,16.0,\N,Bahrain Grand Prix,2019,red_bull
15872,1012,9,21.0,\N,Chinese Grand Prix,2019,red_bull
15882,1013,9,12.0,\N,Azerbaijan Grand Prix,2019,red_bull
15891,1014,9,23.0,\N,Spanish Grand Prix,2019,red_bull
15902,1015,9,23.0,\N,Monaco Grand Prix,2019,red_bull
15912,1016,9,14.0,\N,Canadian Grand Prix,2019,red_bull
15922,1017,9,13.0,\N,French Grand Prix,2019,red_bull
15930,1018,9,32.0,\N,Austrian Grand Prix,2019,red_bull
15942,1019,9,22.0,\N,British Grand Prix,2019,red_bull
15950,1020,9,26.0,\N,German Grand Prix,2019,red_bull
15961,1021,9,27.0,\N,Hungarian Grand Prix,2019,red_bull
15972,1022,9,10.0,\N,Belgian Grand Prix,2019,red_bull
15983,1023,9,12.0,\N,Italian Grand Prix,2019,red_bull
15991,1024,9,23.0,\N,Singapore Grand Prix,2019,red_bull
16002,1025,9,22.0,\N,Russian Grand Prix,2019,red_bull
16012,1026,9,12.0,\N,Japanese Grand Prix,2019,red_bull
16022,1027,9,18.0,\N,Mexican Grand Prix,2019,red_bull
16031,1028,9,25.0,\N,United States Grand Prix,2019,red_bull
16040,1029,9,25.0,\N,Brazilian Grand Prix,2019,red_bull
16051,1030,9,26.0,\N,Abu Dhabi Grand Prix,2019,red_bull
16068,1031,9,0.0,\N,Austrian Grand Prix,2020,red_bull
16071,1032,9,27.0,\N,Styrian Grand Prix,2020,red_bull
16081,1033,9,28.0,\N,Hungarian Grand Prix,2020,red_bull
16091,1034,9,23.0,\N,British Grand Prix,2020,red_bull
16100,1035,9,35.0,\N,70th Anniversary Grand Prix,2020,red_bull
16111,1036,9,22.0,\N,Spanish Grand Prix,2020,red_bull
16121,1037,9,23.0,\N,Belgian Grand Prix,2020,red_bull
16138,1038,9,0.0,\N,Italian Grand Prix,2020,red_bull
16141,1039,9,15.0,\N,Tuscan Grand Prix,2020,red_bull
16151,1040,9,19.0,\N,Russian Grand Prix,2020,red_bull
16161,1041,9,19.0,\N,Eifel Grand Prix,2020,red_bull
16171,1042,9,15.0,\N,Portuguese Grand Prix,2020,red_bull
16189,1043,9,0.0,\N,Emilia Romagna Grand Prix,2020,red_bull
16194,1044,9,14.0,\N,Turkish Grand Prix,2020,red_bull
16201,1045,9,34.0,\N,Bahrain Grand Prix,2020,red_bull
16213,1046,9,8.0,\N,Sakhir Grand Prix,2020,red_bull
16220,1047,9,37.0,\N,Abu Dhabi Grand Prix,2020,red_bull
16231,1052,9,28.0,\N,Bahrain Grand Prix,2021,red_bull
16240,1053,9,25.0,\N,Emilia Romagna Grand Prix,2021,red_bull
16251,1054,9,30.0,\N,Portuguese Grand Prix,2021,red_bull
16261,1055,9,29.0,\N,Spanish Grand Prix,2021,red_bull
16271,1056,9,37.0,\N,Monaco Grand Prix,2021,red_bull
16280,1057,9,25.0,\N,Azerbaijan Grand Prix,2021,red_bull
16290,1059,9,41.0,\N,French Grand Prix,2021,red_bull
16300,1058,9,37.0,\N,Styrian Grand Prix,2021,red_bull
16310,1060,9,34.0,\N,Austrian Grand Prix,2021,red_bull
16328,1061,9,3.0,\N,British Grand Prix,2021,red_bull
16336,1062,9,2.0,\N,Hungarian Grand Prix,2021,red_bull
16340,1063,9,12.5,\N,Belgian Grand Prix,2021,red_bull
16350,1064,9,29.0,\N,Dutch Grand Prix,2021,red_bull
16363,1065,9,12.0,\N,Italian Grand Prix,2021,red_bull
16371,1066,9,20.0,\N,Russian Grand Prix,2021,red_bull
16381,1067,9,33.0,\N,Turkish Grand Prix,2021,red_bull
16390,1069,9,40.0,\N,United States Grand Prix,2021,red_bull
16400,1070,9,40.0,\N,Mexico City Grand Prix,2021,red_bull
16411,1071,9,33.0,\N,São Paulo Grand Prix,2021,red_bull
16421,1051,9,31.0,\N,Qatar Grand Prix,2021,red_bull
16431,1072,9,18.0,\N,Saudi Arabian Grand Prix,2021,red_bull
16440,1073,9,26.0,\N,Abu Dhabi Grand Prix,2021,red_bull
16459,1074,9,0.0,\N,Bahrain Grand Prix,2022,red_bull
16460,1075,9,37.0,\N,Saudi Arabian Grand Prix,2022,red_bull
16471,1076,9,18.0,\N,Australian Grand Prix,2022,red_bull
16480,1077,9,58.0,\N,Emilia Romagna Grand Prix,2022,red_bull
16490,1078,9,38.0,\N,Miami Grand Prix,2022,red_bull
16500,1079,9,44.0,\N,Spanish Grand Prix,2022,red_bull
16510,1080,9,40.0,\N,Monaco Grand Prix,2022,red_bull
16520,1081,9,44.0,\N,Azerbaijan Grand Prix,2022,red_bull
16530,1082,9,25.0,\N,Canadian Grand Prix,2022,red_bull
16541,1083,9,24.0,\N,British Grand Prix,2022,red_bull
16551,1084,9,31.0,\N,Austrian Grand Prix,2022,red_bull
16560,1085,9,37.0,\N,French Grand Prix,2022,red_bull
16570,1086,9,35.0,\N,Hungarian Grand Prix,2022,red_bull
16580,1087,9,44.0,\N,Belgian Grand Prix,2022,red_bull
16590,1088,9,36.0,\N,Dutch Grand Prix,2022,red_bull
16600,1089,9,34.0,\N,Italian Grand Prix,2022,red_bull
16610,1091,9,31.0,\N,Singapore Grand Prix,2022,red_bull
16620,1092,9,43.0,\N,Japanese Grand Prix,2022,red_bull
16630,1093,9,37.0,\N,United States Grand Prix,2022,red_bull
16640,1094,9,40.0,\N,Mexico City Grand Prix,2022,red_bull
16653,1095,9,23.0,\N,São Paulo Grand Prix,2022,red_bull
16660,1096,9,40.0,\N,Abu Dhabi Grand Prix,2022,red_bull
16670,1098,9,43.0,\N,Bahrain Grand Prix,2023,red_bull
16680,1099,9,44.0,\N,Saudi Arabian Grand Prix,2023,red_bull
16690,1100,9,36.0,\N,Australian Grand Prix,2023,red_bull
16700,1101,9,57.0,\N,Azerbaijan Grand Prix,2023,red_bull
16710,1102,9,44.0,\N,Miami Grand Prix,2023,red_bull
16720,1104,9,25.0,\N,Monaco Grand Prix,2023,red_bull
16730,1105,9,38.0,\N,Spanish Grand Prix,2023,red_bull
16740,1106,9,34.0,\N,Canadian Grand Prix,2023,red_bull
16750,1107,9,56.0,\N,Austrian Grand Prix,2023,red_bull
16760,1108,9,34.0,\N,British Grand Prix,2023,red_bull
16770,1109,9,41.0,\N,Hungarian Grand Prix,2023,red_bull
16780,1110,9,51.0,\N,Belgian Grand Prix,2023,red_bull
16790,1111,9,37.0,\N,Dutch Grand Prix,2023,red_bull
16800,1112,9,43.0,\N,Italian Grand Prix,2023,red_bull
16813,1113,9,14.0,\N,Singapore Grand Prix,2023,red_bull
16820,1114,9,26.0,\N,Japanese Grand Prix,2023,red_bull
16830,1115,9,34.0,\N,Qatar Grand Prix,2023,red_bull
16840,1116,9,49.0,\N,United States Grand Prix,2023,red_bull
16850,1117,9,25.0,\N,Mexico City Grand Prix,2023,red_bull
16860,1118,9,51.0,\N,São Paulo Grand Prix,2023,red_bull
16870,1119,9,40.0,\N,Las Vegas Grand Prix,2023,red_bull
16890,1121,9,44.0,\N,Bahrain Grand Prix,2024,red_bull
16900,1122,9,43.0,\N,Saudi Arabian Grand Prix,2024,red_bull
16912,1123,9,10.0,\N,Australian Grand Prix,2024,red_bull
16920,1124,9,44.0,\N,Japanese Grand Prix,2024,red_bull
16930,1125,9,54.0,\N,Chinese Grand Prix,2024,red_bull
16941,1126,9,44.0,\N,Miami Grand Prix,2024,red_bull
16950,1127,9,29.0,\N,Emilia Romagna Grand Prix,2024,red_bull
16963,1128,9,8.0,\N,Monaco Grand Prix,2024,red_bull
16970,1129,9,25.0,\N,Canadian Grand Prix,2024,red_bull
16980,1130,9,29.0,\N,Spanish Grand Prix,2024,red_bull
16993,1131,9,25.0,\N,Austrian Grand Prix,2024,red_bull
17001,1132,9,18.0,\N,British Grand Prix,2024,red_bull
16883,1120,1,18.0,\N,Abu Dhabi Grand Prix,2023,mclaren
15858,1010,1,0.0,\N,Australian Grand Prix,2019,mclaren
15863,1011,1,8.0,\N,Bahrain Grand Prix,2019,mclaren
15878,1012,1,0.0,\N,Chinese Grand Prix,2019,mclaren
15884,1013,1,10.0,\N,Azerbaijan Grand Prix,2019,mclaren
15894,1014,1,4.0,\N,Spanish Grand Prix,2019,mclaren
15903,1015,1,8.0,\N,Monaco Grand Prix,2019,mclaren
15916,1016,1,0.0,\N,Canadian Grand Prix,2019,mclaren
15923,1017,1,10.0,\N,French Grand Prix,2019,mclaren
15933,1018,1,12.0,\N,Austrian Grand Prix,2019,mclaren
15943,1019,1,8.0,\N,British Grand Prix,2019,mclaren
15954,1020,1,10.0,\N,German Grand Prix,2019,mclaren
15963,1021,1,12.0,\N,Hungarian Grand Prix,2019,mclaren
15976,1022,1,0.0,\N,Belgian Grand Prix,2019,mclaren
15986,1023,1,1.0,\N,Italian Grand Prix,2019,mclaren
15993,1024,1,6.0,\N,Singapore Grand Prix,2019,mclaren
16003,1025,1,12.0,\N,Russian Grand Prix,2019,mclaren
16013,1026,1,10.0,\N,Japanese Grand Prix,2019,mclaren
16026,1027,1,0.0,\N,Mexican Grand Prix,2019,mclaren
16034,1028,1,10.0,\N,United States Grand Prix,2019,mclaren
16042,1029,1,19.0,\N,Brazilian Grand Prix,2019,mclaren
16054,1030,1,5.0,\N,Abu Dhabi Grand Prix,2019,mclaren
16062,1031,1,26.0,\N,Austrian Grand Prix,2020,mclaren
16072,1032,1,13.0,\N,Styrian Grand Prix,2020,mclaren
16086,1033,1,2.0,\N,Hungarian Grand Prix,2020,mclaren
16094,1034,1,10.0,\N,British Grand Prix,2020,mclaren
16105,1035,1,2.0,\N,70th Anniversary Grand Prix,2020,mclaren
16113,1036,1,9.0,\N,Spanish Grand Prix,2020,mclaren
16123,1037,1,6.0,\N,Belgian Grand Prix,2020,mclaren
16131,1038,1,30.0,\N,Italian Grand Prix,2020,mclaren
16144,1039,1,8.0,\N,Tuscan Grand Prix,2020,mclaren
16158,1040,1,0.0,\N,Russian Grand Prix,2020,mclaren
16164,1041,1,10.0,\N,Eifel Grand Prix,2020,mclaren
16174,1042,1,8.0,\N,Portuguese Grand Prix,2020,mclaren
16185,1043,1,10.0,\N,Emilia Romagna Grand Prix,2020,mclaren
16193,1044,1,15.0,\N,Turkish Grand Prix,2020,mclaren
16202,1045,1,22.0,\N,Bahrain Grand Prix,2020,mclaren
16212,1046,1,13.0,\N,Sakhir Grand Prix,2020,mclaren
16222,1047,1,18.0,\N,Abu Dhabi Grand Prix,2020,mclaren
16232,1052,1,18.0,\N,Bahrain Grand Prix,2021,mclaren
16242,1053,1,23.0,\N,Emilia Romagna Grand Prix,2021,mclaren
16252,1054,1,12.0,\N,Portuguese Grand Prix,2021,mclaren
16263,1055,1,12.0,\N,Spanish Grand Prix,2021,mclaren
16272,1056,1,15.0,\N,Monaco Grand Prix,2021,mclaren
16284,1057,1,12.0,\N,Azerbaijan Grand Prix,2021,mclaren
16292,1059,1,18.0,\N,French Grand Prix,2021,mclaren
16302,1058,1,10.0,\N,Styrian Grand Prix,2021,mclaren
16312,1060,1,21.0,\N,Austrian Grand Prix,2021,mclaren
16322,1061,1,22.0,\N,British Grand Prix,2021,mclaren
16338,1062,1,0.0,\N,Hungarian Grand Prix,2021,mclaren
16343,1063,1,6.0,\N,Belgian Grand Prix,2021,mclaren
16355,1064,1,1.0,\N,Dutch Grand Prix,2021,mclaren
16360,1065,1,45.0,\N,Italian Grand Prix,2021,mclaren
16373,1066,1,19.0,\N,Russian Grand Prix,2021,mclaren
16384,1067,1,6.0,\N,Turkish Grand Prix,2021,mclaren
16393,1069,1,14.0,\N,United States Grand Prix,2021,mclaren
16407,1070,1,1.0,\N,Mexico City Grand Prix,2021,mclaren
16415,1071,1,1.0,\N,São Paulo Grand Prix,2021,mclaren
16425,1051,1,2.0,\N,Qatar Grand Prix,2021,mclaren
16433,1072,1,11.0,\N,Saudi Arabian Grand Prix,2021,mclaren
16444,1073,1,6.0,\N,Abu Dhabi Grand Prix,2021,mclaren
16458,1074,1,0.0,\N,Bahrain Grand Prix,2022,mclaren
16464,1075,1,6.0,\N,Saudi Arabian Grand Prix,2022,mclaren
16473,1076,1,18.0,\N,Australian Grand Prix,2022,mclaren
16481,1077,1,22.0,\N,Emilia Romagna Grand Prix,2022,mclaren
16498,1078,1,0.0,\N,Miami Grand Prix,2022,mclaren
16505,1079,1,4.0,\N,Spanish Grand Prix,2022,mclaren
16513,1080,1,9.0,\N,Monaco Grand Prix,2022,mclaren
16525,1081,1,6.0,\N,Azerbaijan Grand Prix,2022,mclaren
16536,1082,1,0.0,\N,Canadian Grand Prix,2022,mclaren
16544,1083,1,8.0,\N,British Grand Prix,2022,mclaren
16555,1084,1,8.0,\N,Austrian Grand Prix,2022,mclaren
16564,1085,1,8.0,\N,French Grand Prix,2022,mclaren
16573,1086,1,6.0,\N,Hungarian Grand Prix,2022,mclaren
16587,1087,1,0.0,\N,Belgian Grand Prix,2022,mclaren
16594,1088,1,6.0,\N,Dutch Grand Prix,2022,mclaren
16603,1089,1,6.0,\N,Italian Grand Prix,2022,mclaren
16612,1091,1,22.0,\N,Singapore Grand Prix,2022,mclaren
16626,1092,1,1.0,\N,Japanese Grand Prix,2022,mclaren
16633,1093,1,8.0,\N,United States Grand Prix,2022,mclaren
16643,1094,1,8.0,\N,Mexico City Grand Prix,2022,mclaren
16659,1095,1,2.0,\N,São Paulo Grand Prix,2022,mclaren
16663,1096,1,11.0,\N,Abu Dhabi Grand Prix,2022,mclaren
16679,1098,1,0.0,\N,Bahrain Grand Prix,2023,mclaren
16688,1099,1,0.0,\N,Saudi Arabian Grand Prix,2023,mclaren
16693,1100,1,12.0,\N,Australian Grand Prix,2023,mclaren
16704,1101,1,2.0,\N,Azerbaijan Grand Prix,2023,mclaren
16719,1102,1,0.0,\N,Miami Grand Prix,2023,mclaren
16725,1104,1,3.0,\N,Monaco Grand Prix,2023,mclaren
16737,1105,1,0.0,\N,Spanish Grand Prix,2023,mclaren
16747,1106,1,0.0,\N,Canadian Grand Prix,2023,mclaren
16752,1107,1,12.0,\N,Austrian Grand Prix,2023,mclaren
16761,1108,1,30.0,\N,British Grand Prix,2023,mclaren
16771,1109,1,28.0,\N,Hungarian Grand Prix,2023,mclaren
16784,1110,1,16.0,\N,Belgian Grand Prix,2023,mclaren
16795,1111,1,8.0,\N,Dutch Grand Prix,2023,mclaren
16804,1112,1,4.0,\N,Italian Grand Prix,2023,mclaren
16811,1113,1,24.0,\N,Singapore Grand Prix,2023,mclaren
16821,1114,1,33.0,\N,Japanese Grand Prix,2023,mclaren
16831,1115,1,47.0,\N,Qatar Grand Prix,2023,mclaren
16841,1116,1,23.0,\N,United States Grand Prix,2023,mclaren
16853,1117,1,14.0,\N,Mexico City Grand Prix,2023,mclaren
16861,1118,1,26.0,\N,São Paulo Grand Prix,2023,mclaren
16875,1119,1,2.0,\N,Las Vegas Grand Prix,2023,mclaren
16893,1121,1,12.0,\N,Bahrain Grand Prix,2024,mclaren
16902,1122,1,16.0,\N,Saudi Arabian Grand Prix,2024,mclaren
16911,1123,1,27.0,\N,Australian Grand Prix,2024,mclaren
16922,1124,1,14.0,\N,Japanese Grand Prix,2024,mclaren
16931,1125,1,27.0,\N,Chinese Grand Prix,2024,mclaren
16940,1126,1,28.0,\N,Miami Grand Prix,2024,mclaren
16951,1127,1,30.0,\N,Emilia Romagna Grand Prix,2024,mclaren
16961,1128,1,30.0,\N,Monaco Grand Prix,2024,mclaren
16971,1129,1,28.0,\N,Canadian Grand Prix,2024,mclaren
16981,1130,1,25.0,\N,Spanish Grand Prix,2024,mclaren
16991,1131,1,31.0,\N,Austrian Grand Prix,2024,mclaren
17002,1132,1,27.0,\N,British Grand Prix,2024,mclaren
16882,1120,131,17.0,\N,Abu Dhabi Grand Prix,2023,mercedes
15850,1010,131,44.0,\N,Australian Grand Prix,2019,mercedes
15860,1011,131,43.0,\N,Bahrain Grand Prix,2019,mercedes
15870,1012,131,43.0,\N,Chinese Grand Prix,2019,mercedes
15880,1013,131,43.0,\N,Azerbaijan Grand Prix,2019,mercedes
15890,1014,131,44.0,\N,Spanish Grand Prix,2019,mercedes
15900,1015,131,40.0,\N,Monaco Grand Prix,2019,mercedes
15910,1016,131,38.0,\N,Canadian Grand Prix,2019,mercedes
15920,1017,131,43.0,\N,French Grand Prix,2019,mercedes
15932,1018,131,25.0,\N,Austrian Grand Prix,2019,mercedes
15940,1019,131,44.0,\N,British Grand Prix,2019,mercedes
15957,1020,131,2.0,\N,German Grand Prix,2019,mercedes
15960,1021,131,29.0,\N,Hungarian Grand Prix,2019,mercedes
15971,1022,131,33.0,\N,Belgian Grand Prix,2019,mercedes
15981,1023,131,34.0,\N,Italian Grand Prix,2019,mercedes
15992,1024,131,22.0,\N,Singapore Grand Prix,2019,mercedes
16000,1025,131,44.0,\N,Russian Grand Prix,2019,mercedes
16010,1026,131,41.0,\N,Japanese Grand Prix,2019,mercedes
16020,1027,131,40.0,\N,Mexican Grand Prix,2019,mercedes
16030,1028,131,43.0,\N,United States Grand Prix,2019,mercedes
16045,1029,131,6.0,\N,Brazilian Grand Prix,2019,mercedes
16050,1030,131,38.0,\N,Abu Dhabi Grand Prix,2019,mercedes
16060,1031,131,37.0,\N,Austrian Grand Prix,2020,mercedes
16070,1032,131,43.0,\N,Styrian Grand Prix,2020,mercedes
16080,1033,131,41.0,\N,Hungarian Grand Prix,2020,mercedes
16090,1034,131,25.0,\N,British Grand Prix,2020,mercedes
16101,1035,131,34.0,\N,70th Anniversary Grand Prix,2020,mercedes
16110,1036,131,41.0,\N,Spanish Grand Prix,2020,mercedes
16120,1037,131,43.0,\N,Belgian Grand Prix,2020,mercedes
16133,1038,131,17.0,\N,Italian Grand Prix,2020,mercedes
16140,1039,131,44.0,\N,Tuscan Grand Prix,2020,mercedes
16150,1040,131,41.0,\N,Russian Grand Prix,2020,mercedes
16160,1041,131,25.0,\N,Eifel Grand Prix,2020,mercedes
16170,1042,131,44.0,\N,Portuguese Grand Prix,2020,mercedes
16180,1043,131,44.0,\N,Emilia Romagna Grand Prix,2020,mercedes
16190,1044,131,25.0,\N,Turkish Grand Prix,2020,mercedes
16200,1045,131,29.0,\N,Bahrain Grand Prix,2020,mercedes
16215,1046,131,7.0,\N,Sakhir Grand Prix,2020,mercedes
16221,1047,131,33.0,\N,Abu Dhabi Grand Prix,2020,mercedes
16230,1052,131,41.0,\N,Bahrain Grand Prix,2021,mercedes
